"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water","ddt0(epsilon)","ddt0(k)","ddt0(rho,U):0","ddt0(rho,U):1","ddt0(rho,U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","epsilon","k","nut","p","p_rgh","total(p)"
0.016413,-0.014392,0.99976,-0.5151,0.31892,0.043467,-0.24547,-0.32519,-0.00070748,0.5,-5.6255e-05,-2.5605e-05,-0.1404,0.26446,-0.10848,-0.00051767,0.00021085,-0.00023283,0.010923,0.010841,0.00097303,26.074,224.78,67.513
0.018913,-0.0155,0.9997,-0.48971,0.30319,0.042802,-0.25515,-0.33585,-0.00041414,0.5,-5.1322e-05,-2.6005e-05,-0.10074,0.2024,-0.10564,-0.00041034,9.4698e-05,-0.00022814,0.012908,0.011262,0.0008906,26.163,221.59,70.57
0.022485,-0.017352,0.9996,-0.4643,0.28746,0.042017,-0.26679,-0.3458,-0.00013318,0.5,-3.7116e-05,-1.6599e-05,-0.084473,0.12312,-0.11138,-0.00031343,7.3636e-07,-0.00023406,0.015224,0.011494,0.00078905,25.37,218.62,72.981
0.0048216,-0.0061946,0.99997,-0.96826,0.6633,0.050428,-0.15775,-0.2279,-0.00077005,0.5,4.9678e-06,2.3002e-05,-0.41647,-0.4522,0.052092,-0.00030185,-0.00012931,0.00012055,0.0019593,0.002626,0.00041131,27.922,257.91,47.145
-0.0064755,0.0015959,0.99998,-0.98982,0.67807,0.050261,0,0,0,0.5,5.2129e-06,2.9261e-06,0,0,0,0,0,0,0.002379,0.0018041,1.4481e-05,27.464,258.86,27.464
0.0078146,-0.0088568,0.99993,-0.94367,0.64646,0.049798,-0.16003,-0.23112,-0.00078195,0.5,1.8955e-05,6.322e-05,-0.4644,-0.40158,0.048683,-0.00040612,-2.0586e-05,0.00010472,0.0017111,0.0041258,0.00089854,26.754,256.64,46.524
-0.0038889,-0.0012849,0.99999,-0.91899,0.62954,0.049751,-0.1628,-0.2295,-0.0007368,0.5,3.9835e-05,8.4796e-05,-0.49359,-0.4226,0.03961,-0.00038788,1.374e-05,8.0216e-05,0.0021223,0.0053609,0.0012192,22.257,255.64,42.081
0.0003509,-0.0036456,0.99999,-0.9153,0.62702,0.049777,-0.16323,-0.22945,-0.00072716,0.5,3.9114e-05,8.0578e-05,-0.49774,-0.43251,0.036889,-0.00037704,1.721e-05,7.5588e-05,0.0021897,0.0055079,0.0012474,21.446,255.48,41.303
0.014476,-0.015555,0.99977,-0.57366,0.39295,0.045386,-0.23167,-0.28815,-0.001052,0.5,-0.0001075,-4.7877e-05,-0.019523,0.51023,-0.056485,-0.00059132,0.00032947,-0.00011988,0.0069978,0.0096127,0.0011909,21.003,232.69,55.167
0.012261,-0.013917,0.99983,-0.59141,0.40512,0.045858,-0.22577,-0.28312,-0.0010719,0.5,-0.00010912,-7.3869e-05,-0.03564,0.49191,-0.042245,-0.00059526,0.0003225,-9.1257e-05,0.0064642,0.0094292,0.0012417,18.902,234.54,51.639
0.013991,-0.014738,0.99979,-0.54903,0.37608,0.044789,-0.2405,-0.29579,-0.0010062,0.5,-9.3927e-05,-1.7698e-05,-0.00019751,0.5166,-0.078496,-0.00056469,0.00033359,-0.00016555,0.0079949,0.0099617,0.0011202,23.303,230.44,59.611
0.014678,-0.014778,0.99978,-0.5244,0.3592,0.044203,-0.2495,-0.30456,-0.0008851,0.5,-7.4185e-05,-1.4421e-05,-0.0027077,0.48718,-0.097182,-0.0005333,0.00032644,-0.00020466,0.0093012,0.010399,0.0010501,24.976,228.08,63.689
0.016081,-0.015427,0.99975,-0.49976,0.34232,0.043567,-0.25886,-0.31437,-0.00074504,0.5,-5.1172e-05,-1.5775e-05,-0.0017754,0.4328,-0.10424,-0.00047824,0.0002804,-0.00022388,0.010949,0.01088,0.00097776,26.041,225.26,67.436
0.018482,-0.016707,0.99969,-0.47512,0.32544,0.042888,-0.26922,-0.32496,-0.00047499,0.5,-3.1871e-05,-1.1806e-05,0.038541,0.37154,-0.10234,-0.00037545,0.00015972,-0.00022236,0.012946,0.011306,0.00089485,26.209,221.99,70.658
0.021989,-0.018818,0.99958,-0.45046,0.30855,0.042091,-0.2817,-0.33481,-0.00025664,0.5,-1.6382e-05,-4.0239e-06,0.071746,0.30672,-0.11249,-0.00027402,5.252e-05,-0.00023756,0.015245,0.011518,0.00079117,25.429,218.85,73.209
0.0044825,-0.0060491,0.99997,-0.93662,0.70733,0.050564,-0.16633,-0.2184,-0.00060931,0.5,-3.8548e-06,1.0845e-05,-0.40887,-0.43615,0.060431,-0.00025886,-0.00013049,0.00013284,0.0019362,0.0026078,0.00041113,27.807,258.64,46.663
-0.0064538,0.001985,0.99998,-0.95748,0.72308,0.050397,0,0,0,0.5,-1.1969e-05,-6.0031e-06,0,0,0,0,0,0,0.0023538,0.0017905,1.4419e-05,27.385,259.61,27.385
0.0069647,-0.0085996,0.99994,-0.91283,0.68937,0.049943,-0.16901,-0.22164,-0.00068374,0.5,1.92e-05,5.5701e-05,-0.45247,-0.40394,0.050741,-0.00034038,-5.1147e-05,0.00011094,0.0016893,0.0041014,0.00089937,26.439,257.29,45.875
-0.0040067,-0.00086684,0.99999,-0.88896,0.67133,0.049926,-0.17188,-0.22004,-0.00066229,0.5,4.0782e-05,8.4244e-05,-0.50745,-0.41789,0.041526,-0.00036073,1.882e-05,8.7154e-05,0.0020967,0.0053337,0.0012215,21.572,256.31,41.092
-7.0997e-05,-0.0033479,0.99999,-0.88854,0.67102,0.049929,-0.17193,-0.22004,-0.00066143,0.5,4.0719e-05,8.3815e-05,-0.50826,-0.41862,0.041313,-0.00036022,1.9578e-05,8.6764e-05,0.0021045,0.0053507,0.0012248,21.475,256.29,41
0.014477,-0.016748,0.99975,-0.55493,0.41905,0.045541,-0.24291,-0.27732,-0.0010338,0.5,-8.3562e-05,-7.2186e-05,0.098197,0.65603,-0.050768,-0.00058677,0.00041552,-0.0001093,0.006944,0.0096092,0.0011992,20.503,233.35,54.468
0.012142,-0.014751,0.99982,-0.56699,0.42815,0.045887,-0.23858,-0.27388,-0.0010347,0.5,-8.4322e-05,-7.5569e-05,0.08476,0.63555,-0.039707,-0.00057653,0.00041244,-8.737e-05,0.006572,0.0094779,0.0012345,18.952,234.73,51.875
0.013838,-0.015789,0.99978,-0.5311,0.40105,0.044918,-0.25227,-0.28464,-0.0010125,0.5,-6.8519e-05,-4.7483e-05,0.12517,0.66526,-0.071003,-0.00056811,0.00040495,-0.0001522,0.0079555,0.009974,0.0011286,23.009,230.99,59.151
0.014318,-0.015709,0.99977,-0.50727,0.38305,0.044318,-0.2619,-0.29313,-0.00090354,0.5,-4.9608e-05,-2.1857e-05,0.13925,0.6419,-0.088299,-0.00052048,0.00038532,-0.00018842,0.009294,0.01043,0.0010573,24.823,228.6,63.413
0.015631,-0.016433,0.99974,-0.48344,0.36506,0.043671,-0.2719,-0.30273,-0.00078438,0.5,-3.1502e-05,-5.0134e-06,0.14472,0.58795,-0.098978,-0.00045274,0.00033845,-0.00021409,0.010986,0.010932,0.000984,26,225.76,67.329
0.017912,-0.017869,0.99968,-0.45961,0.34705,0.04298,-0.28294,-0.31318,-0.00053244,0.5,-1.3638e-05,2.6569e-06,0.18587,0.52645,-0.10003,-0.00034818,0.00021961,-0.00021796,0.013032,0.011384,0.00090136,26.256,222.42,70.713
0.021282,-0.020218,0.99957,-0.43576,0.32904,0.042173,-0.29623,-0.32283,-0.00038207,0.5,3.0615e-06,7.6262e-06,0.23312,0.47247,-0.11241,-0.00024273,0.00010668,-0.00023863,0.01539,0.011612,0.00079682,25.498,219.13,73.399
0.0040857,-0.0055865,0.99998,-0.90311,0.74995,0.05067,-0.17468,-0.20878,-0.00043157,0.5,-6.69e-06,4.0742e-06,-0.42928,-0.45024,0.068834,-0.00023281,-0.00016102,0.0001458,0.0019083,0.002585,0.00041006,27.724,259.23,46.265
-0.0061587,0.0028595,0.99998,-0.92317,0.76661,0.050495,0,0,0,0.5,-1.7182e-05,-8.2392e-06,0,0,0,0,0,0,0.0023183,0.0017713,1.4334e-05,27.344,260.17,27.344
0.0046954,-0.0071398,0.99996,-0.88015,0.73088,0.050072,-0.17755,-0.21215,-0.0006261,0.5,1.6677e-05,4.1488e-05,-0.46775,-0.42589,0.055749,-0.00028895,-8.4872e-05,0.00012056,0.0016669,0.0040746,0.00089968,26.142,257.87,45.292
0.0020449,-0.0051998,0.99998,-0.85911,0.71342,0.050082,-0.18015,-0.21065,-0.00062524,0.5,3.2883e-05,6.3328e-05,-0.53088,-0.43743,0.049066,-0.00031944,-9.8021e-07,0.00010451,0.0020357,0.0051971,0.0011949,21.493,256.96,40.733
0.0023044,-0.0050675,0.99998,-0.88441,0.6771,0.049949,-0.1731,-0.21868,-0.00065657,0.5,3.9881e-05,8.1549e-05,-0.51185,-0.42119,0.04253,-0.00035536,1.7191e-05,8.9381e-05,0.0020929,0.0053297,0.0012218,21.477,256.4,40.958
0.014316,-0.018085,0.99973,-0.53509,0.44432,0.045701,-0.25384,-0.26587,-0.0010728,0.5,-2.9021e-05,-3.8484e-05,0.21751,0.7542,-0.042703,-0.00053825,0.00048956,-9.3857e-05,0.0068934,0.0096018,0.0012062,19.951,234.02,53.719
0.011811,-0.015686,0.99981,-0.54199,0.45005,0.045915,-0.25116,-0.2639,-0.0010642,0.5,-2.8904e-05,-3.4544e-05,0.20456,0.7366,-0.035538,-0.00052991,0.00048731,-7.9863e-05,0.0066764,0.009526,0.0012274,18.987,234.89,52.114
0.013549,-0.016993,0.99976,-0.51212,0.42524,0.04505,-0.2637,-0.27285,-0.0010674,0.5,-1.9443e-05,-3.6042e-05,0.26394,0.78399,-0.062709,-0.00053239,0.00047305,-0.00013687,0.007912,0.0099761,0.0011354,22.681,231.54,58.652
0.013805,-0.016723,0.99976,-0.48915,0.40617,0.044436,-0.27391,-0.281,-0.0009719,0.5,-6.2174e-06,-1.5832e-05,0.29991,0.78317,-0.080113,-0.00049282,0.00044266,-0.00017356,0.0092773,0.010456,0.0010646,24.644,229.12,63.101
0.015006,-0.017486,0.99973,-0.46617,0.38709,0.043779,-0.28453,-0.2903,-0.00088047,0.5,-1.1594e-06,5.4804e-06,0.30885,0.73484,-0.094346,-0.00042869,0.00038994,-0.00020636,0.011018,0.010987,0.00099119,25.94,226.26,67.181
0.017129,-0.019059,0.99967,-0.4432,0.368,0.043078,-0.29621,-0.30052,-0.00065446,0.5,2.9649e-06,1.2766e-05,0.34895,0.67222,-0.098864,-0.00032282,0.00027221,-0.00021702,0.013136,0.011479,0.00090932,26.297,222.89,70.728
0.020288,-0.021615,0.99956,-0.42021,0.34891,0.042264,-0.31025,-0.30989,-0.00055842,0.5,1.8004e-05,1.4744e-05,0.40458,0.62012,-0.11164,-0.00020919,0.00015359,-0.00023803,0.015594,0.011753,0.0008059,25.58,219.46,73.551
0.0031887,-0.0053754,0.99998,-0.86739,0.79075,0.050757,-0.18317,-0.19914,-0.00052425,0.5,1.3811e-06,1.5486e-05,-0.51539,-0.47406,0.075784,-0.00028769,-0.00012531,0.00016634,0.0018864,0.0025785,0.00041475,27.661,259.72,45.979
-0.0063088,0.0035337,0.99997,-0.8867,0.80835,0.050568,0,0,0,0.5,-7.4516e-07,-1.0678e-07,0,0,0,0,0,0,0.0022964,0.0017607,1.4298e-05,27.328,260.61,27.328
0.004486,-0.007511,0.99996,-0.84535,0.77066,0.050194,-0.18618,-0.20221,-0.00066153,0.5,1.4917e-05,4.5792e-05,-0.57866,-0.44027,0.064803,-0.00040162,1.2787e-06,0.00014263,0.001644,0.0040657,0.00090797,25.834,258.41,44.739
0.0032578,-0.0061656,0.99998,-0.82729,0.75419,0.05023,-0.18842,-0.20081,-0.00063104,0.5,2.6902e-05,5.348e-05,-0.63142,-0.45355,0.059596,-0.0004111,4.877e-05,0.00012657,0.0019727,0.005059,0.0011687,21.498,257.6,40.489
0.014052,-0.019508,0.99971,-0.51391,0.46848,0.045866,-0.26442,-0.25389,-0.0010902,0.5,2.1708e-05,1.5527e-05,0.34278,0.79825,-0.032452,-0.00044511,0.00051193,-7.3752e-05,0.0068573,0.0096076,0.001214,19.349,234.7,52.929
0.010896,-0.015747,0.99982,-0.51616,0.47053,0.045941,-0.26348,-0.25325,-0.0010857,0.5,2.2011e-05,1.6715e-05,0.33507,0.79071,-0.029884,-0.00044405,0.00051159,-6.8821e-05,0.0067853,0.0095829,0.0012212,19.007,235.01,52.363
0.013181,-0.017797,0.99975,-0.49184,0.44836,0.045184,-0.27471,-0.26052,-0.0010919,0.5,2.5949e-05,1.9203e-05,0.42005,0.84866,-0.053772,-0.00043195,0.00049383,-0.00011907,0.0078758,0.0099854,0.0011428,22.323,232.09,58.13
0.013289,-0.017685,0.99976,-0.46978,0.42824,0.044554,-0.28547,-0.26828,-0.0010053,0.5,2.8267e-05,1.9185e-05,0.47654,0.87705,-0.073737,-0.00040985,0.00046985,-0.00016038,0.0092639,0.010482,0.0010717,24.449,229.64,62.774
0.014353,-0.018431,0.99973,-0.44771,0.40812,0.043888,-0.2967,-0.27721,-0.000931,0.5,2.0534e-05,1.6767e-05,0.48123,0.84567,-0.091622,-0.00037484,0.00042779,-0.00020045,0.011052,0.01104,0.00099777,25.871,226.77,67.02
0.0163,-0.020098,0.99967,-0.42564,0.388,0.043179,-0.309,-0.28711,-0.00073298,0.5,1.6521e-05,1.7223e-05,0.51346,0.78916,-0.099848,-0.00028653,0.00032147,-0.00022005,0.013246,0.011573,0.00091678,26.332,223.37,70.726
0.019275,-0.022829,0.99955,-0.40356,0.36787,0.04236,-0.32372,-0.29611,-0.00067559,0.5,2.7631e-05,1.6989e-05,0.57544,0.74275,-0.11194,-0.00017382,0.00020233,-0.00023988,0.015817,0.011907,0.00081563,25.665,219.82,73.679
0.0023508,-0.0053534,0.99998,-0.82989,0.82991,0.050868,-0.19106,-0.1889,-0.0006381,0.5,-4.7084e-06,2.8425e-06,-0.61694,-0.5399,0.082893,-0.00030297,-0.0001591,0.00018144,0.0018593,0.0025621,0.00041708,27.545,260.31,45.615
-0.0066813,0.0037213,0.99997,-0.84838,0.8484,0.050673,0,0,0,0.5,-8.8688e-06,-4.6529e-06,0,0,0,0,0,0,0.0022696,0.0017473,1.4251e-05,27.251,261.19,27.251
0.0035284,-0.0072218,0.99997,-0.80881,0.80883,0.050328,-0.19457,-0.19147,-0.0006476,0.5,9.8921e-06,2.8425e-05,-0.68369,-0.5138,0.070186,-0.00042488,-4.9216e-05,0.0001544,0.0016172,0.0040434,0.00091268,25.476,259,44.125
0.0025815,-0.0059561,0.99998,-0.79361,0.79363,0.05038,-0.19652,-0.1903,-0.00058878,0.5,2.0421e-05,3.9092e-05,-0.73644,-0.52785,0.064029,-0.00043431,-9.7139e-06,0.00013752,0.0019068,0.0049132,0.0011407,21.508,258.27,40.251
0.011714,-0.017425,0.99978,-0.50207,0.48083,0.045955,-0.26981,-0.24726,-0.0010661,0.5,4.4876e-05,3.8168e-05,0.4019,0.80852,-0.026665,-0.00040352,0.00051352,-6.1907e-05,0.0068437,0.0096158,0.0012185,19.014,235.07,52.497
0.013025,-0.019145,0.99973,-0.47057,0.47056,0.045319,-0.28522,-0.24768,-0.001052,0.5,6.2637e-05,5.941e-05,0.55717,0.8895,-0.044038,-0.00035076,0.00050935,-9.8452e-05,0.0078376,0.0099969,0.001151,21.947,232.65,57.594
0.010762,-0.01681,0.9998,-0.48994,0.48993,0.045971,-0.27542,-0.24195,-0.0010453,0.5,6.4999e-05,5.8149e-05,0.46137,0.82278,-0.023309,-0.00036569,0.00051446,-5.538e-05,0.0069171,0.0096546,0.0012163,19.034,235.17,52.596
0.012803,-0.018554,0.99975,-0.44946,0.44944,0.044672,-0.29651,-0.25499,-0.00098579,0.5,5.1936e-05,4.6781e-05,0.63446,0.9395,-0.066015,-0.00033589,0.00049622,-0.00014394,0.0092334,0.010505,0.0010801,24.245,230.15,62.438
0.013706,-0.019244,0.99972,-0.42835,0.42833,0.043997,-0.30834,-0.26347,-0.00092671,0.5,3.4025e-05,2.6777e-05,0.64144,0.92515,-0.08715,-0.00031738,0.00046896,-0.00019034,0.011062,0.011086,0.0010054,25.797,227.28,66.85
0.015483,-0.020961,0.99966,-0.40723,0.4072,0.04328,-0.32126,-0.27299,-0.00074706,0.5,2.4284e-05,1.7697e-05,0.6623,0.87795,-0.099504,-0.00024815,0.00038437,-0.00021909,0.013334,0.011652,0.0009235,26.365,223.86,70.709
0.018314,-0.023849,0.99955,-0.3861,0.38607,0.042457,-0.33661,-0.28157,-0.00071562,0.5,3.1909e-05,1.6014e-05,0.72766,0.84182,-0.11047,-0.00014851,0.00027823,-0.0002375,0.016018,0.01204,0.00082379,25.751,220.19,73.788
0.0019876,-0.005064,0.99999,-0.79073,0.8674,0.05099,-0.19791,-0.17823,-0.00051664,0.5,-9.907e-06,-6.1298e-06,-0.75013,-0.63676,0.087885,-0.00031771,-0.00025443,0.0001809,0.0018225,0.0025254,0.00041341,27.364,260.92,45.129
-0.0065452,0.0040954,0.99997,-0.80833,0.88671,0.050794,0,0,0,0.5,-1.6123e-05,-8.137e-06,0,0,0,0,0,0,0.0022259,0.0017237,1.4148e-05,27.107,261.81,27.107
0.0029092,-0.0067575,0.99997,-0.77064,0.84537,0.050464,-0.20198,-0.18068,-0.00056355,0.5,5.7408e-06,1.4517e-05,-0.7898,-0.62546,0.071268,-0.00035349,-0.00019012,0.00015206,0.0015861,0.0039948,0.00090844,25.103,259.6,43.485
0.0021626,-0.0056984,0.99998,-0.75803,0.83153,0.050523,-0.20372,-0.17974,-0.00050659,0.5,1.5245e-05,2.7492e-05,-0.84487,-0.64633,0.064838,-0.00036365,-0.00015191,0.00013868,0.0018376,0.004754,0.0011086,21.549,258.96,40.037
0.012518,-0.020087,0.99972,-0.44838,0.49183,0.045455,-0.29515,-0.23436,-0.001037,0.5,7.8566e-05,7.5631e-05,0.66127,0.93143,-0.033439,-0.00032799,0.00055629,-7.5548e-05,0.0077896,0.010003,0.0011594,21.546,233.21,57.028
0.010337,-0.017653,0.99979,-0.46339,0.5083,0.046005,-0.28693,-0.22998,-0.0010207,0.5,8.7015e-05,7.9491e-05,0.56814,0.85559,-0.01612,-0.00033174,0.000537,-4.0501e-05,0.0070641,0.0097361,0.0012125,19.073,235.37,52.809
0.012182,-0.019478,0.99974,-0.42826,0.46976,0.044791,-0.30693,-0.24116,-0.0010072,0.5,5.6191e-05,5.5046e-05,0.7597,0.99732,-0.056073,-0.0003154,0.0005521,-0.00012401,0.0091718,0.010514,0.001089,24.022,230.67,62.071
0.012912,-0.02008,0.99972,-0.40815,0.44769,0.044108,-0.31937,-0.24909,-0.00096871,0.5,3.1405e-05,3.1743e-05,0.78584,0.99043,-0.078485,-0.00028339,0.00052066,-0.00017246,0.011021,0.011115,0.0010148,25.709,227.8,66.648
0.014515,-0.02183,0.99966,-0.38802,0.42562,0.043385,-0.33286,-0.25817,-0.00080667,0.5,2.0455e-05,1.6225e-05,0.80027,0.95129,-0.093743,-0.00022233,0.00046104,-0.0002051,0.013359,0.011711,0.00093148,26.39,224.37,70.66
0.017181,-0.024858,0.99954,-0.36789,0.40354,0.04256,-0.34878,-0.2663,-0.00078711,0.5,3.137e-05,1.4076e-05,0.85934,0.92554,-0.10424,-0.00014691,0.00038969,-0.00022407,0.016148,0.01214,0.0008311,25.841,220.6,73.867
0.0015949,-0.0045038,0.99999,-0.74993,0.90312,0.051089,-0.20456,-0.16767,-0.00038307,0.5,-6.1113e-06,1.575e-06,-0.94894,-0.72523,0.083758,-0.00041588,-0.00028394,0.00017077,0.001789,0.0024951,0.00041143,27.174,261.36,44.701
-0.0062116,0.004912,0.99997,-0.76659,0.92319,0.050882,0,0,0,0.5,-8.5461e-06,-4.162e-06,0,0,0,0,0,0,0.0021856,0.0017022,1.4055e-05,26.979,262.24,26.979
0.0021554,-0.0061722,0.99998,-0.73086,0.88015,0.050587,-0.20877,-0.17009,-0.00052561,0.5,5.1102e-06,2.1375e-05,-0.97511,-0.72012,0.068527,-0.000405,-0.00021493,0.00014516,0.0015561,0.0039525,0.00090654,24.734,260.12,42.888
0.001813,-0.0054232,0.99998,-0.72048,0.86765,0.05065,-0.21028,-0.16926,-0.00048115,0.5,1.354e-05,3.1353e-05,-1.0275,-0.74837,0.063004,-0.00040218,-0.00019604,0.00013449,0.0017726,0.0046097,0.0010809,21.589,259.59,39.844
0.011899,-0.021306,0.9997,-0.42526,0.51211,0.045596,-0.3045,-0.2206,-0.0010851,0.5,6.5685e-05,6.8754e-05,0.75373,0.96211,-0.023195,-0.00032868,0.00060537,-5.425e-05,0.0077384,0.010006,0.0011676,21.101,233.8,56.418
0.0097234,-0.018574,0.99978,-0.4363,0.5254,0.046037,-0.29797,-0.21743,-0.0010599,0.5,7.3868e-05,7.3825e-05,0.66851,0.89184,-0.010405,-0.00032805,0.00057864,-2.8684e-05,0.0071975,0.0098103,0.0012088,19.101,235.56,53.028
0.011408,-0.020492,0.99972,-0.40619,0.48913,0.044914,-0.31673,-0.22681,-0.0010828,0.5,4.0004e-05,4.4047e-05,0.87077,1.0329,-0.04605,-0.00031016,0.00059895,-0.00010467,0.0090926,0.010505,0.0010966,23.767,231.2,61.665
0.011977,-0.020942,0.99971,-0.38711,0.46616,0.044223,-0.32975,-0.2341,-0.001056,0.5,1.5566e-05,2.122e-05,0.92166,1.0323,-0.068722,-0.00025932,0.00055818,-0.00015302,0.010935,0.011117,0.001023,25.597,228.33,66.409
0.013423,-0.022694,0.99965,-0.36803,0.44318,0.043496,-0.34377,-0.24269,-0.00091602,0.5,1.0867e-05,1.0125e-05,0.94374,1.0044,-0.083709,-0.00019583,0.00051522,-0.00018245,0.013305,0.011743,0.0009406,26.401,224.91,70.577
0.015903,-0.025831,0.99954,-0.34894,0.42019,0.042668,-0.36017,-0.25038,-0.00089887,0.5,2.8933e-05,1.1976e-05,0.99477,0.98279,-0.095889,-0.00013304,0.00047187,-0.00020885,0.016169,0.012209,0.00083987,25.934,221.05,73.916
0.00079176,-0.0041286,0.99999,-0.70731,0.93663,0.051177,-0.21128,-0.15727,-0.00046925,0.5,-6.3825e-06,-1.9969e-06,-1.1632,-0.79726,0.069774,-0.00048604,-0.00028259,0.00014602,0.0017611,0.0024772,0.0004134,26.985,261.75,44.359
-0.0063263,0.0055932,0.99996,-0.72306,0.95749,0.050955,0,0,0,0.5,-8.3121e-06,-4.2268e-06,0,0,0,0,0,0,0.0021556,0.0016872,1.4003e-05,26.858,262.59,26.858
0.0012138,-0.0056582,0.99998,-0.68934,0.91284,0.050708,-0.2153,-0.15939,-0.0005503,0.5,4.0467e-06,1.669e-05,-1.1866,-0.81438,0.05847,-0.00046389,-0.00024638,0.00012359,0.0015276,0.0039235,0.00090981,24.333,260.6,42.296
0.0012886,-0.0051881,0.99999,-0.681,0.9018,0.050773,-0.21652,-0.15862,-0.00050933,0.5,1.154e-05,2.7831e-05,-1.2345,-0.84467,0.053777,-0.00045169,-0.00023995,0.00011545,0.0017104,0.0044781,0.0010573,21.602,260.19,39.649
0.011205,-0.02255,0.99968,-0.40107,0.53109,0.045743,-0.31332,-0.20637,-0.0011034,0.5,3.3309e-05,3.594e-05,0.8457,0.95043,-0.016287,-0.00030491,0.00059679,-4.0437e-05,0.0076881,0.010003,0.0011744,20.618,234.4,55.778
0.0091526,-0.01938,0.99977,-0.40854,0.54098,0.046069,-0.30853,-0.20427,-0.0010787,0.5,3.3309e-05,4.1005e-05,0.7739,0.89823,-0.0075228,-0.00030788,0.00057849,-2.3159e-05,0.0073162,0.0098721,0.0012041,19.125,235.73,53.262
0.010699,-0.021463,0.99971,-0.38308,0.50726,0.04504,-0.32598,-0.21194,-0.0011088,0.5,2.24e-05,2.1095e-05,0.97862,1.0221,-0.038145,-0.0002779,0.00059311,-8.8559e-05,0.0090074,0.010484,0.0011025,23.489,231.72,61.242
0.011119,-0.021698,0.9997,-0.36508,0.48343,0.044339,-0.33952,-0.21857,-0.0010761,0.5,9.4763e-06,7.672e-06,1.0511,1.0384,-0.059365,-0.00022249,0.0005659,-0.00013358,0.010831,0.011095,0.0010286,25.471,228.86,66.159
0.012422,-0.023417,0.99965,-0.34708,0.45959,0.043606,-0.35403,-0.22666,-0.00094016,0.5,1.1068e-05,4.5162e-06,1.0863,1.026,-0.073793,-0.00015646,0.00053629,-0.00016172,0.013211,0.011742,0.00094712,26.402,225.44,70.484
0.014726,-0.026639,0.99954,-0.32907,0.43575,0.042776,-0.37086,-0.23387,-0.00092594,0.5,2.9943e-05,1.1163e-05,1.1468,1.0108,-0.083886,-9.1294e-05,0.00049887,-0.00018489,0.016116,0.012246,0.00084783,26.022,221.51,73.956
0.00015908,-0.003894,0.99999,-0.66327,0.96826,0.051289,-0.21708,-0.1467,-0.00051503,0.5,-7.1413e-06,-5.523e-06,-1.3619,-0.82834,0.046002,-0.00054043,-0.00024335,9.821e-05,0.0017287,0.0024467,0.00041135,26.739,262.24,43.927
-0.0065589,0.0058775,0.99996,-0.67805,0.98984,0.051064,0,0,0,0.5,-9.0786e-06,-4.6435e-06,0,0,0,0,0,0,0.0021194,0.0016684,1.3931e-05,26.665,263.09,26.665
0.00050723,-0.0051672,0.99999,-0.64643,0.94367,0.050841,-0.22107,-0.14852,-0.00054444,0.5,3.5468e-06,1.358e-05,-1.3944,-0.87711,0.040725,-0.00051563,-0.00025513,8.531e-05,0.0014969,0.0038789,0.0009075,23.89,261.13,41.644
0.00076785,-0.0049528,0.99999,-0.64004,0.93435,0.050902,-0.22204,-0.14786,-0.0005079,0.5,1.013e-05,2.5142e-05,-1.4331,-0.90578,0.03682,-0.00049717,-0.00025866,7.9584e-05,0.0016449,0.0043306,0.0010284,21.612,260.82,39.438
0.010635,-0.023676,0.99966,-0.3761,0.54902,0.045891,-0.32159,-0.19162,-0.0010617,0.5,7.6453e-06,5.2632e-06,0.92118,0.92103,-0.011668,-0.00028727,0.00057691,-3.1342e-05,0.0076326,0.00999,0.0011798,20.109,235.02,55.113
0.008578,-0.020125,0.99976,-0.38044,0.55536,0.0461,-0.31854,-0.19043,-0.0010439,0.5,2.6559e-06,3.5475e-06,0.87016,0.88843,-0.0064298,-0.00029273,0.00056592,-2.1162e-05,0.0074107,0.0099142,0.0011983,19.146,235.88,53.499
0.010083,-0.022375,0.9997,-0.35922,0.52439,0.045164,-0.33462,-0.19657,-0.0010676,0.5,1.3836e-05,8.554e-06,1.0737,0.99417,-0.030778,-0.00024574,0.00058146,-7.328e-05,0.0089158,0.010453,0.0011072,23.199,232.24,60.808
0.010347,-0.022349,0.9997,-0.34235,0.49975,0.044453,-0.34861,-0.20254,-0.0010246,0.5,1.1574e-05,5.1637e-06,1.1692,1.0222,-0.048665,-0.00018142,0.00056415,-0.00011157,0.010712,0.011056,0.0010329,25.338,229.38,65.902
0.011496,-0.024009,0.99965,-0.32547,0.47511,0.043714,-0.36357,-0.21009,-0.00088816,0.5,1.633e-05,4.9587e-06,1.2172,1.0189,-0.063859,-0.00011066,0.00053979,-0.00014202,0.013091,0.011715,0.0009514,26.4,225.96,70.384
0.013613,-0.027299,0.99953,-0.30858,0.45046,0.042882,-0.38084,-0.21677,-0.00089039,0.5,3.2719e-05,1.2057e-05,1.2967,1.0125,-0.071605,-4.0369e-05,0.0005013,-0.000158,0.01603,0.012249,0.00085271,26.108,221.97,73.99
-6.8503e-05,-0.0034406,0.99999,-0.61791,0.99796,0.051405,-0.22195,-0.13575,-0.00040611,0.5,-6.2173e-06,-6.0009e-08,-1.5093,-0.80104,0.016111,-0.00059701,-0.00017862,3.6133e-05,0.0016926,0.002409,0.00040716,26.477,262.75,43.427
